content,small_content,地点,类别,人数,+？
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",泸州市2例,泸州市,确诊,2例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",遂宁市2例,遂宁市,确诊,2例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",南充市2例,南充市,确诊,2例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",广安市2例,广安市,确诊,2例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",甘孜州2例,甘孜,确诊,2例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",自贡市1例,自贡市,确诊,1例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",德阳市1例,德阳市,确诊,1例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",内江市1例,内江市,确诊,1例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",乐山市1例,乐山市,确诊,1例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",达州市1例,达州市,确诊,1例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",雅安市1例,雅安市,确诊,1例,累计
"截至1月25日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例44例，其中成都市22例、绵阳市5例、泸州市2例、遂宁市2例、南充市2例、广安市2例、甘孜州2例、自贡市1例、德阳市1例、内江市1例、乐山市1例、达州市1例、雅安市1例、眉山市1例。
",眉山市1例,眉山市,确诊,1例,累计
"""2020年1月25日0-24时，宁夏全区报告新型冠状病毒感染的肺炎新增确诊病例1例。
",宁夏全区报告新型冠状病毒感染的肺炎新增确诊病例1例,全区,确诊,1例,新增
"截至1月25日24时，全区累计报告新型冠状病毒感染的肺炎确诊病例4例，其中银川市2例、中卫市1例、固原市1例；疑似病例1例(银川市)。（总台央视记者 赵钱江 牛巧刚）""
",全区累计报告新型冠状病毒感染的肺炎确诊病例4例,全区,确诊,4例,累计
"截至1月25日24时，全区累计报告新型冠状病毒感染的肺炎确诊病例4例，其中银川市2例、中卫市1例、固原市1例；疑似病例1例(银川市)。（总台央视记者 赵钱江 牛巧刚）""
",其中银川市2例,银川市,确诊,2例,累计
"截至1月25日24时，全区累计报告新型冠状病毒感染的肺炎确诊病例4例，其中银川市2例、中卫市1例、固原市1例；疑似病例1例(银川市)。（总台央视记者 赵钱江 牛巧刚）""
",中卫市1例,中卫市,确诊,1例,累计
"截至1月25日24时，全区累计报告新型冠状病毒感染的肺炎确诊病例4例，其中银川市2例、中卫市1例、固原市1例；疑似病例1例(银川市)。（总台央视记者 赵钱江 牛巧刚）""
",固原市1例,固原市,确诊,1例,累计
"截至1月25日24时，全区累计报告新型冠状病毒感染的肺炎确诊病例4例，其中银川市2例、中卫市1例、固原市1例；疑似病例1例(银川市)。（总台央视记者 赵钱江 牛巧刚）""
",疑似病例1例,固原市,疑似,1例,累计
"""2020年1月25日23时至1月26日9时，辽宁省新增2例输入性新型冠状病毒感染的肺炎确诊病例，均为轻症病例。1例为丹东市首发病例、1例为盘锦市首发病例。
",辽宁省新增2例输入性新型冠状病毒感染的肺炎确诊病例,辽宁省,确诊,2例,新增
"""2020年1月25日23时至1月26日9时，辽宁省新增2例输入性新型冠状病毒感染的肺炎确诊病例，均为轻症病例。1例为丹东市首发病例、1例为盘锦市首发病例。
",1例为丹东市首发病例,辽宁省,确诊,1例,新增
"""2020年1月25日23时至1月26日9时，辽宁省新增2例输入性新型冠状病毒感染的肺炎确诊病例，均为轻症病例。1例为丹东市首发病例、1例为盘锦市首发病例。
",1例为盘锦市首发病例,丹东市,确诊,1例,新增
"截至2020年1月26日9时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市1例、葫芦岛市2例。目前19名患者均在定点医疗机构隔离治疗，病情稳定。其中，18例病例发病前有武汉居住史或旅行史，1例病例为武汉输入病例家属。
",辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例,辽宁省,确诊,19例,累计
"截至2020年1月26日9时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市1例、葫芦岛市2例。目前19名患者均在定点医疗机构隔离治疗，病情稳定。其中，18例病例发病前有武汉居住史或旅行史，1例病例为武汉输入病例家属。
",重症病例12例,辽宁省,重症,12例,累计
"截至2020年1月26日9时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市1例、葫芦岛市2例。目前19名患者均在定点医疗机构隔离治疗，病情稳定。其中，18例病例发病前有武汉居住史或旅行史，1例病例为武汉输入病例家属。
",沈阳市5例,沈阳市,确诊,5例,累计
"截至2020年1月26日9时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市1例、葫芦岛市2例。目前19名患者均在定点医疗机构隔离治疗，病情稳定。其中，18例病例发病前有武汉居住史或旅行史，1例病例为武汉输入病例家属。
",大连市4例,大连市,确诊,4例,累计
"截至2020年1月26日9时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市1例、葫芦岛市2例。目前19名患者均在定点医疗机构隔离治疗，病情稳定。其中，18例病例发病前有武汉居住史或旅行史，1例病例为武汉输入病例家属。
",本溪市1例,本溪市,确诊,1例,累计
"截至2020年1月26日9时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市1例、葫芦岛市2例。目前19名患者均在定点医疗机构隔离治疗，病情稳定。其中，18例病例发病前有武汉居住史或旅行史，1例病例为武汉输入病例家属。
",丹东市1例,丹东市,确诊,1例,累计
"截至2020年1月26日9时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市1例、葫芦岛市2例。目前19名患者均在定点医疗机构隔离治疗，病情稳定。其中，18例病例发病前有武汉居住史或旅行史，1例病例为武汉输入病例家属。
",营口市1例,营口市,确诊,1例,累计
"截至2020年1月26日9时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市1例、葫芦岛市2例。目前19名患者均在定点医疗机构隔离治疗，病情稳定。其中，18例病例发病前有武汉居住史或旅行史，1例病例为武汉输入病例家属。
",铁岭市2例,铁岭市,确诊,2例,累计
"截至2020年1月26日9时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例19例，重症病例12例。其中确诊病例中，沈阳市5例、大连市4例、本溪市1例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市1例、葫芦岛市2例。目前19名患者均在定点医疗机构隔离治疗，病情稳定。其中，18例病例发病前有武汉居住史或旅行史，1例病例为武汉输入病例家属。
",朝阳市2例,朝阳市,确诊,2例,累计
